timestamp,method,feature,time,status
"2023-04-17 12:57:06.815","GET","/authenticated/audit/list-mine","52","200 OK"
"2023-04-17 12:57:08.564","GET","/authenticated/audit/show","21","200 OK"
"2023-04-17 12:57:11.935","GET","/authenticated/auditing-record/list","23","200 OK"
"2023-04-17 12:57:23.511","GET","/authenticated/auditing-record/show","9779","200 OK"
"2023-04-17 12:57:23.514","GET","/authenticated/auditing-record/show","9025","200 OK"
"2023-04-17 12:57:25.031","GET","/authenticated/auditing-record/show","10341","200 OK"
"2023-04-17 12:57:25.797","GET","/authenticated/auditing-record/show","9634","200 OK"
"2023-04-17 12:57:26.794","GET","/authenticated/auditing-record/show","10444","200 OK"
"2023-04-17 12:57:42.814","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 12:57:56.194","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 13:01:02.951","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 13:01:06.614","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 13:01:11.116","GET","/authenticated/audit/list-mine","8","200 OK"
"2023-04-17 13:01:12.405","GET","/authenticated/audit/show","10","200 OK"
"2023-04-17 13:01:18.503","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 13:01:19.469","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 13:01:19.669","GET","/authenticated/auditing-record/show","10","200 OK"
"2023-04-17 13:01:51.818","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 13:01:55.864","GET","/authenticated/audit/list-mine","8","200 OK"
"2023-04-17 13:01:57.142","GET","/authenticated/audit/show","8","200 OK"
"2023-04-17 13:01:57.343","GET","/authenticated/audit/show","7","200 OK"
"2023-04-17 13:02:01.314","GET","/authenticated/auditing-record/list","9","200 OK"
"2023-04-17 13:02:02.741","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 13:02:02.937","GET","/authenticated/auditing-record/show","8","200 OK"
