timestamp,method,feature,time,status
"2023-04-17 13:39:54.062","GET","/authenticated/audit/list-mine","56","200 OK"
"2023-04-17 13:39:55.796","GET","/authenticated/audit/show","19","200 OK"
"2023-04-17 13:39:56.013","GET","/authenticated/audit/show","16","200 OK"
"2023-04-17 13:39:57.878","GET","/authenticated/auditing-record/list","14","200 OK"
"2023-04-17 13:39:59.372","GET","/authenticated/auditing-record/create","22","200 OK"
"2023-04-17 13:41:18.8","POST","/authenticated/auditing-record/create","13","500 INTERNAL_SERVER_ERROR"
"2023-04-17 13:41:58.451","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 13:42:17.181","GET","/authenticated/auditing-record/create","20116","200 OK"
"2023-04-17 13:42:21.825","GET","/authenticated/auditing-record/create","21047","200 OK"
"2023-04-17 13:45:04.42","POST","/authenticated/auditing-record/create","147754","500 INTERNAL_SERVER_ERROR"
"2023-04-17 13:45:09.167","POST","/authenticated/auditing-record/create","16909","500 INTERNAL_SERVER_ERROR"
