timestamp,method,feature,time,status
"2023-04-16 06:17:41.107","GET","/authenticated/audit/list-mine","104","200 OK"
"2023-04-16 06:17:44.197","GET","/authenticated/audit/create","46","200 OK"
"2023-04-16 06:17:59.671","GET","/authenticated/audit/create","19","200 OK"
"2023-04-16 06:18:04.93","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-16 06:18:06.853","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 06:18:07.053","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 06:18:11.469","POST","/authenticated/audit/publish","193","200 OK"
"2023-04-16 06:18:11.981","GET","/authenticated/audit/list-mine","32","200 OK"
"2023-04-16 06:18:14.034","GET","/authenticated/audit/show","28","200 OK"
"2023-04-16 06:18:14.235","GET","/authenticated/audit/show","28","200 OK"
"2023-04-16 06:18:14.503","GET","/authenticated/audit/show","48","200 OK"
"2023-04-16 06:18:17.15","GET","/authenticated/auditing-record/list","56","200 OK"
"2023-04-16 06:18:19.575","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-16 06:18:19.823","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-16 06:18:23.695","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-16 06:18:25.798","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-16 06:18:28.525","GET","/authenticated/audit/list-mine","32","200 OK"
"2023-04-16 06:18:30.336","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 06:18:30.537","GET","/authenticated/audit/show","16","200 OK"
"2023-04-16 06:18:33.005","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-16 06:18:34.937","GET","/authenticated/auditing-record/create","24","200 OK"
"2023-04-16 06:19:18.452","GET","/authenticated/auditing-record/create","20","200 OK"
