timestamp,method,feature,time,status
"2023-04-17 12:37:56.806","GET","/authenticated/audit/list-mine","44","200 OK"
"2023-04-17 12:38:15.078","GET","/authenticated/audit/show","17","200 OK"
"2023-04-17 12:38:15.241","GET","/authenticated/audit/show","13","200 OK"
"2023-04-17 12:38:17.954","GET","/authenticated/auditing-record/list","18","200 OK"
"2023-04-17 12:38:18.984","GET","/authenticated/auditing-record/show","12","200 OK"
"2023-04-17 12:38:19.175","GET","/authenticated/auditing-record/show","10","200 OK"
"2023-04-17 12:38:24.65","GET","/authenticated/auditing-record/list","17","200 OK"
"2023-04-17 12:38:25.849","GET","/authenticated/auditing-record/show","15","200 OK"
"2023-04-17 12:38:26.017","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 12:38:28.987","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 12:38:30.006","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 12:38:31.096","GET","/authenticated/auditing-record/list","13","200 OK"
"2023-04-17 12:38:32.318","GET","/authenticated/auditing-record/list","15","200 OK"
"2023-04-17 12:38:35.483","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 12:38:36.501","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 12:38:38.722","GET","/authenticated/audit/list-mine","11","200 OK"
"2023-04-17 12:38:41.22","GET","/authenticated/audit/show","7","200 OK"
"2023-04-17 12:38:44.113","POST","/authenticated/audit/publish","96","200 OK"
"2023-04-17 12:38:44.315","GET","/authenticated/audit/list-mine","13","200 OK"
"2023-04-17 12:41:29.802","GET","/authenticated/audit/create","9","200 OK"
"2023-04-17 12:41:40.921","GET","/authenticated/audit/list-mine","8","200 OK"
"2023-04-17 12:41:42.05","GET","/authenticated/audit/show","10","200 OK"
"2023-04-17 12:41:43.623","GET","/authenticated/auditing-record/list","9","200 OK"
"2023-04-17 12:41:44.784","GET","/authenticated/auditing-record/create","12","200 OK"
"2023-04-17 12:42:01.684","GET","/authenticated/auditing-record/create","7","200 OK"
"2023-04-17 12:42:18.924","GET","/authenticated/auditing-record/create","10","200 OK"
