timestamp,method,feature,time,status
"2023-04-13 18:04:55.928","GET","/authenticated/audit/list-mine","60","200 OK"
"2023-04-13 18:04:57.389","GET","/authenticated/audit/create","22","200 OK"
"2023-04-13 18:05:30.825","POST","/authenticated/audit/create","18856","200 OK"
"2023-04-13 18:05:58.184","POST","/authenticated/audit/create","6371","200 OK"
"2023-04-13 18:05:58.473","GET","/authenticated/audit/list-mine","15","200 OK"
"2023-04-14 09:20:30.144","GET","/authenticated/audit/show","30","500 INTERNAL_SERVER_ERROR"
"2023-04-14 09:20:30.254","GET","/authenticated/audit/show","17","500 INTERNAL_SERVER_ERROR"
"2023-04-14 09:20:30.518","GET","/authenticated/audit/show","22","500 INTERNAL_SERVER_ERROR"
"2023-04-14 09:20:35.158","GET","/authenticated/audit/list-mine","23","500 INTERNAL_SERVER_ERROR"
"2023-04-14 09:20:38.053","GET","/authenticated/audit/list-mine","24","500 INTERNAL_SERVER_ERROR"
"2023-04-14 09:20:51.385","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-14 09:20:53.74","GET","/authenticated/audit/show","24","200 OK"
"2023-04-14 09:20:54.004","GET","/authenticated/audit/show","24","200 OK"
"2023-04-14 09:21:20.435","POST","/authenticated/audit/update","88","200 OK"
"2023-04-14 09:21:20.851","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-14 09:24:18.821","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-14 09:24:33.998","GET","/authenticated/audit/show","14","200 OK"
