timestamp,method,feature,time,status
"2023-04-13 16:27:45.471","GET","/authenticated/audit/list-mine","46","200 OK"
"2023-04-13 16:27:47.302","GET","/authenticated/audit/create","16","200 OK"
"2023-04-13 16:28:08.61","GET","/authenticated/audit/create","8","200 OK"
"2023-04-13 16:28:49.061","POST","/authenticated/audit/create","83","200 OK"
"2023-04-13 16:29:05.995","POST","/authenticated/audit/create","10","200 OK"
"2023-04-13 16:29:12.463","POST","/authenticated/audit/create","11","200 OK"
"2023-04-13 16:29:14.875","POST","/authenticated/audit/create","15","200 OK"
"2023-04-13 16:30:36.149","POST","/authenticated/audit/create","8","200 OK"
"2023-04-13 16:30:41.343","GET","/authenticated/auditor/update","9","200 OK"
"2023-04-13 16:30:56.975","POST","/authenticated/auditor/update","82","200 OK"
"2023-04-13 16:31:24.639","GET","/authenticated/auditor/update","10","200 OK"
"2023-04-13 16:32:59.495","GET","/authenticated/audit/list-mine","9","200 OK"
"2023-04-13 16:33:02.596","GET","/authenticated/audit/show","10","200 OK"
"2023-04-13 16:33:06.812","GET","/authenticated/audit/list-mine","8","200 OK"
"2023-04-13 16:33:07.843","GET","/authenticated/audit/show","10","200 OK"
"2023-04-13 16:33:18.088","POST","/authenticated/audit/update","14","200 OK"
"2023-04-13 16:33:20.018","POST","/authenticated/audit/update","10","200 OK"
