timestamp,method,feature,time,status
"2023-04-16 05:50:23.752","GET","/authenticated/audit/list-mine","104","200 OK"
"2023-04-16 05:50:26.829","GET","/authenticated/audit/show","48","200 OK"
"2023-04-16 05:50:26.997","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 05:50:36.932","GET","/authenticated/auditing-record/list","56","200 OK"
"2023-04-16 05:50:51.39","GET","/authenticated/auditing-record/show","12261","200 OK"
"2023-04-16 05:54:08.391","GET","/authenticated/auditing-record/show","25","200 OK"
"2023-04-16 05:54:26.405","GET","/authenticated/auditing-record/show","22","200 OK"
"2023-04-16 05:55:14.62","GET","/authenticated/auditing-record/show","21","200 OK"
"2023-04-16 05:55:23.351","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-16 05:55:27.26","GET","/authenticated/audit/list-publish","32","200 OK"
"2023-04-16 05:55:29.481","GET","/authenticated/audit/show","48","200 OK"
"2023-04-16 05:55:29.649","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 05:55:31.712","GET","/authenticated/auditing-record/list","32","200 OK"
"2023-04-16 05:55:33.29","GET","/authenticated/auditing-record/show","24","200 OK"
"2023-04-16 05:55:33.49","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-16 05:55:38.338","GET","/authenticated/audit/list-mine","32","200 OK"
"2023-04-16 05:55:42.814","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-16 05:55:44.481","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 05:55:44.681","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 05:55:44.876","GET","/authenticated/audit/show","18","200 OK"
"2023-04-16 05:55:45.076","GET","/authenticated/audit/show","26","200 OK"
"2023-04-16 05:55:47.699","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-16 05:55:51.388","GET","/authenticated/audit/show","20","200 OK"
"2023-04-16 05:55:55.494","GET","/authenticated/auditing-record/list","25","200 OK"
"2023-04-16 05:56:16.988","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-16 05:56:19.567","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-16 05:56:22.504","GET","/authenticated/audit/show","16","200 OK"
"2023-04-16 05:56:25.858","GET","/authenticated/auditing-record/list","32","200 OK"
"2023-04-16 05:56:27.655","GET","/authenticated/audit/show","16","200 OK"
"2023-04-16 05:56:29.118","GET","/authenticated/audit/list-mine","16","200 OK"
"2023-04-16 05:56:30.487","GET","/authenticated/audit/show","24","200 OK"
"2023-04-16 05:56:30.671","GET","/authenticated/audit/show","16","200 OK"
"2023-04-16 05:56:32.802","GET","/authenticated/auditing-record/list","16","200 OK"
"2023-04-16 05:56:33.941","GET","/authenticated/audit/show","17","200 OK"
"2023-04-16 05:56:35.665","POST","/authenticated/audit/publish","184","200 OK"
"2023-04-16 05:56:36.162","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-16 05:56:38.031","GET","/authenticated/audit/show","16","200 OK"
"2023-04-16 05:56:38.216","GET","/authenticated/audit/show","16","200 OK"
"2023-04-16 05:56:40.494","GET","/authenticated/auditing-record/list","23","200 OK"
"2023-04-16 05:56:43.333","GET","/authenticated/audit/list-mine","16","200 OK"
"2023-04-16 05:56:44.865","GET","/authenticated/audit/show","16","200 OK"
"2023-04-16 05:56:45.049","GET","/authenticated/audit/show","8","200 OK"
"2023-04-16 05:56:47.577","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-16 05:56:57.594","GET","/authenticated/auditing-record/create","7316","200 OK"
"2023-04-16 06:01:04.805","GET","/authenticated/auditing-record/create","55154","200 OK"
"2023-04-16 06:01:10.037","GET","/authenticated/auditing-record/create","16","200 OK"
