timestamp,method,feature,time,status
"2023-04-13 17:20:16.601","GET","/authenticated/audit/list-mine","182","500 INTERNAL_SERVER_ERROR"
"2023-04-13 17:20:27.444","GET","/authenticated/audit/list-mine","54","200 OK"
"2023-04-13 17:20:29.081","GET","/authenticated/audit/create","26","200 OK"
"2023-04-13 17:20:33.9","GET","/authenticated/audit/create","7","200 OK"
"2023-04-13 17:21:35.511","GET","/authenticated/audit/create","7","200 OK"
"2023-04-13 17:22:06.696","POST","/authenticated/audit/create","23144","200 OK"
"2023-04-13 17:22:06.979","GET","/authenticated/audit/list-mine","18","200 OK"
"2023-04-13 17:22:25.502","GET","/authenticated/audit/show","10","200 OK"
"2023-04-13 17:22:25.656","GET","/authenticated/audit/show","10","200 OK"
"2023-04-13 17:22:55.174","GET","/authenticated/audit/list-mine","10","200 OK"
"2023-04-13 17:22:56.47","GET","/authenticated/audit/create","7","200 OK"
