timestamp,method,feature,time,status
"2023-04-21 18:06:33.456","GET","/authenticated/audit/list-mine","80","200 OK"
"2023-04-21 18:06:40.894","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-21 18:06:42.443","GET","/authenticated/audit/list-publish","24","200 OK"
"2023-04-21 18:06:44.203","GET","/authenticated/course/list-course","24","200 OK"
"2023-04-21 18:06:52.609","GET","/authenticated/course/show","8","200 OK"
"2023-04-21 18:06:52.769","GET","/authenticated/course/show","8","200 OK"
"2023-04-21 18:06:54.915","GET","/authenticated/audit/list-course","24","200 OK"
"2023-04-21 18:06:56.114","GET","/authenticated/audit/show","40","200 OK"
"2023-04-21 18:06:56.266","GET","/authenticated/audit/show","24","200 OK"
"2023-04-21 18:06:59.563","GET","/authenticated/audit/list-course","16","200 OK"
"2023-04-21 18:07:15.305","GET","/authenticated/audit/list-mine","29","200 OK"
"2023-04-21 18:07:17.78","GET","/authenticated/audit/list-mine","19","200 OK"
"2023-04-21 18:07:51.734","GET","/authenticated/audit/list-mine","20","200 OK"
"2023-04-21 18:07:54.551","GET","/authenticated/audit/show","18","200 OK"
"2023-04-21 18:07:54.74","GET","/authenticated/audit/show","17","200 OK"
