timestamp,method,feature,time,status
"2023-04-17 14:25:51.626","GET","/authenticated/audit/list-mine","112","200 OK"
"2023-04-17 14:25:55.068","GET","/authenticated/audit/show","48","200 OK"
"2023-04-17 14:25:55.284","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 14:25:59.153","POST","/authenticated/audit/publish","208","200 OK"
"2023-04-17 14:25:59.801","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-17 14:26:01.628","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 14:26:01.812","GET","/authenticated/audit/show","20","200 OK"
"2023-04-17 14:26:05.152","GET","/authenticated/auditing-record/list","40","200 OK"
"2023-04-17 14:26:16.359","GET","/authenticated/auditing-record/create","4747","200 OK"
"2023-04-17 14:26:54.8","POST","/authenticated/auditing-record/create","21928","200 OK"
"2023-04-17 14:27:08.461","POST","/authenticated/auditing-record/create","3318","200 OK"
"2023-04-17 14:27:19.133","POST","/authenticated/auditing-record/create","2542","200 OK"
"2023-04-17 14:28:16.983","POST","/authenticated/auditing-record/create","51930","200 OK"
"2023-04-17 14:28:21.893","POST","/authenticated/auditing-record/create","7981","200 OK"
"2023-04-17 14:28:35.532","POST","/authenticated/auditing-record/create","2248","200 OK"
