timestamp,method,feature,time,status
"2023-04-17 17:43:46.228","GET","/authenticated/audit/list-mine","51","200 OK"
"2023-04-17 17:43:55.889","GET","/authenticated/audit/show","18","200 OK"
"2023-04-17 17:43:56.066","GET","/authenticated/audit/show","11","200 OK"
"2023-04-17 17:43:58.352","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 17:52:17.738","GET","/authenticated/auditing-record/show","17","200 OK"
"2023-04-17 17:52:17.864","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 17:52:22.29","GET","/authenticated/auditing-record/list","21","200 OK"
"2023-04-17 17:52:24.696","GET","/authenticated/auditing-record/show","10","200 OK"
"2023-04-17 17:52:24.933","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 17:52:25.905","GET","/authenticated/auditing-record/list","9","200 OK"
"2023-04-17 17:52:27.546","GET","/authenticated/audit/list-mine","11","200 OK"
"2023-04-17 17:52:29.479","GET","/authenticated/audit/create","10","200 OK"
"2023-04-17 17:52:41.571","POST","/authenticated/audit/create","128","200 OK"
"2023-04-17 17:52:41.832","GET","/authenticated/audit/list-mine","15","200 OK"
"2023-04-17 17:52:44.14","GET","/authenticated/audit/show","10","200 OK"
"2023-04-17 17:52:44.304","GET","/authenticated/audit/show","8","200 OK"
"2023-04-17 17:52:46.576","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 17:52:47.658","GET","/authenticated/auditing-record/create","9","200 OK"
"2023-04-17 17:53:00.392","POST","/authenticated/auditing-record/create","41","200 OK"
"2023-04-17 17:53:00.58","GET","/authenticated/auditing-record/list","9","200 OK"
"2023-04-17 17:53:34.511","GET","/authenticated/audit/list-mine","7","200 OK"
"2023-04-17 17:53:37.745","GET","/authenticated/audit/show","9","200 OK"
"2023-04-17 17:53:37.902","GET","/authenticated/audit/show","9","200 OK"
"2023-04-17 17:53:40.688","POST","/authenticated/audit/publish","36","200 OK"
"2023-04-17 17:53:40.882","GET","/authenticated/audit/list-mine","13","200 OK"
"2023-04-17 17:53:44.731","GET","/authenticated/audit/show","9","200 OK"
"2023-04-17 17:53:44.91","GET","/authenticated/audit/show","6","200 OK"
"2023-04-17 17:53:47.551","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 17:54:12.884","GET","/authenticated/auditing-record/list","7","200 OK"
"2023-04-17 17:54:16.515","GET","/authenticated/auditing-record/create","10","200 OK"
