timestamp,method,feature,time,status
"2023-04-17 18:25:54.642","GET","/authenticated/audit/list-mine","55","200 OK"
"2023-04-17 18:25:57.141","GET","/authenticated/audit/show","19","200 OK"
"2023-04-17 18:25:57.324","GET","/authenticated/audit/show","11","200 OK"
"2023-04-17 18:26:00.571","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 18:26:02.462","GET","/authenticated/auditing-record/show","13","200 OK"
"2023-04-17 18:26:02.643","GET","/authenticated/auditing-record/show","11","200 OK"
"2023-04-17 18:27:06.545","GET","/authenticated/auditing-record/list","22","200 OK"
"2023-04-17 18:27:07.714","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 18:27:07.912","GET","/authenticated/auditing-record/show","15","200 OK"
"2023-04-17 18:27:12.957","GET","/authenticated/auditing-record/list","13","200 OK"
"2023-04-17 18:27:44.927","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 18:27:45.095","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 18:27:46.901","GET","/authenticated/auditing-record/list","12","200 OK"
"2023-04-17 18:27:48.039","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 18:27:48.215","GET","/authenticated/auditing-record/show","10","200 OK"
"2023-04-17 18:27:49.22","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:27:59.325","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 18:27:59.471","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 18:28:03.733","GET","/authenticated/auditing-record/show","5","200 OK"
"2023-04-17 18:28:19.39","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:28:51.756","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:28:53.078","GET","/authenticated/auditing-record/show","6","200 OK"
"2023-04-17 18:28:53.474","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 18:29:02.913","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 18:29:04.729","GET","/authenticated/auditing-record/create","10","200 OK"
"2023-04-17 18:29:19.862","GET","/authenticated/auditing-record/create","8","200 OK"
"2023-04-17 18:29:34.308","GET","/authenticated/auditing-record/create","8","200 OK"
"2023-04-17 18:29:39.884","GET","/authenticated/auditing-record/create","9","200 OK"
"2023-04-17 18:30:31.028","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 18:30:32.577","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 18:30:32.759","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 18:30:34.493","GET","/authenticated/auditing-record/list","12","200 OK"
"2023-04-17 18:30:36.544","GET","/authenticated/auditing-record/create","10","200 OK"
"2023-04-17 18:30:38.692","GET","/authenticated/audit/list-mine","8","200 OK"
"2023-04-17 18:30:39.943","GET","/authenticated/audit/show","8","200 OK"
"2023-04-17 18:30:41.872","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:30:43.058","GET","/authenticated/auditing-record/create","8","200 OK"
"2023-04-17 18:30:47.327","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:30:49.885","GET","/authenticated/audit/list-mine","11","200 OK"
"2023-04-17 18:30:51.02","GET","/authenticated/audit/show","5","200 OK"
"2023-04-17 18:30:51.219","GET","/authenticated/audit/show","8","200 OK"
"2023-04-17 18:30:52.838","POST","/authenticated/audit/publish","106","200 OK"
"2023-04-17 18:30:53.09","GET","/authenticated/audit/list-mine","9","200 OK"
"2023-04-17 18:30:55.129","GET","/authenticated/audit/create","7","200 OK"
"2023-04-17 18:30:56.493","GET","/authenticated/audit/list-mine","8","200 OK"
"2023-04-17 18:30:57.704","GET","/authenticated/audit/show","11","200 OK"
"2023-04-17 18:31:00.596","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 18:31:02.274","GET","/authenticated/auditing-record/create","9","200 OK"
"2023-04-17 18:31:04.806","GET","/authenticated/auditing-record/list","8","200 OK"
"2023-04-17 18:31:06.039","GET","/authenticated/audit/show","6","200 OK"
"2023-04-17 18:31:06.848","GET","/authenticated/audit/list-mine","7","200 OK"
"2023-04-17 18:31:08.253","GET","/authenticated/audit/show","7","200 OK"
"2023-04-17 18:31:08.411","GET","/authenticated/audit/show","7","200 OK"
"2023-04-17 18:31:10.386","POST","/authenticated/audit/publish","23","200 OK"
"2023-04-17 18:31:10.569","GET","/authenticated/audit/list-mine","12","200 OK"
"2023-04-17 18:31:11.96","GET","/authenticated/audit/show","10","200 OK"
"2023-04-17 18:31:12.113","GET","/authenticated/audit/show","6","200 OK"
"2023-04-17 18:31:13.63","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:31:14.842","GET","/authenticated/auditing-record/create","10","200 OK"
"2023-04-17 18:33:00.51","GET","/authenticated/auditing-record/create","10","200 OK"
"2023-04-17 18:33:03.303","GET","/authenticated/auditing-record/create","7","200 OK"
"2023-04-17 18:33:04.261","GET","/authenticated/auditing-record/list","8","200 OK"
"2023-04-17 18:33:05.704","GET","/authenticated/auditing-record/create","10","200 OK"
"2023-04-17 18:33:07.312","GET","/authenticated/auditing-record/list","7","200 OK"
"2023-04-17 18:33:08.339","GET","/authenticated/auditing-record/show","5","200 OK"
"2023-04-17 18:33:09.84","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 18:33:10.854","GET","/authenticated/audit/show","8","200 OK"
"2023-04-17 18:33:11.902","POST","/authenticated/audit/publish","24","200 OK"
"2023-04-17 18:33:12.09","GET","/authenticated/auditing-record/list","12","200 OK"
"2023-04-17 18:33:14.185","GET","/authenticated/auditing-record/create","9","200 OK"
"2023-04-17 18:33:17.628","GET","/authenticated/auditing-record/list","8","200 OK"
"2023-04-17 18:33:19.702","GET","/authenticated/audit/show","7","200 OK"
"2023-04-17 18:33:21.59","POST","/authenticated/audit/publish","23","200 OK"
"2023-04-17 18:33:21.782","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:33:23.811","GET","/authenticated/auditing-record/create","8","200 OK"
"2023-04-17 18:34:13.325","GET","/authenticated/auditing-record/create","7","200 OK"
"2023-04-17 18:34:46.821","GET","/authenticated/auditing-record/create","12","200 OK"
"2023-04-17 18:35:08.571","GET","/authenticated/auditing-record/create","8","200 OK"
"2023-04-17 18:35:46.398","GET","/authenticated/auditing-record/create","6","200 OK"
"2023-04-17 18:36:06.477","GET","/authenticated/auditing-record/create","8","200 OK"
