timestamp,method,feature,time,status
"2023-04-21 16:17:08.566","GET","/authenticated/audit/list-publish","80","200 OK"
"2023-04-21 16:17:12.128","GET","/authenticated/audit/show","32","200 OK"
"2023-04-21 16:17:12.328","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 16:17:16.08","GET","/authenticated/audit/list-publish","32","200 OK"
"2023-04-21 16:17:17.6","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 16:17:17.824","GET","/authenticated/audit/show","32","200 OK"
"2023-04-21 16:17:21.128","GET","/authenticated/audit/list-publish","32","200 OK"
"2023-04-21 16:17:37.622","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-21 16:17:41.796","GET","/authenticated/audit/list-publish","24","200 OK"
"2023-04-21 16:17:44.293","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-21 16:17:46.306","GET","/authenticated/audit/show","24","200 OK"
"2023-04-21 16:17:46.538","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 16:17:55.937","POST","/authenticated/audit/update","176","200 OK"
"2023-04-21 16:17:56.369","GET","/authenticated/audit/list-mine","32","200 OK"
"2023-04-21 16:17:58.434","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 16:17:58.65","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 16:18:02.529","GET","/authenticated/auditing-record/list","32","200 OK"
