timestamp,method,feature,time,status
"2023-04-14 10:18:38.166","GET","/authenticated/audit/list-mine","112","200 OK"
"2023-04-14 10:18:41.681","GET","/authenticated/audit/show","40","200 OK"
"2023-04-14 10:18:41.881","GET","/authenticated/audit/show","16","200 OK"
"2023-04-14 10:19:27.174","GET","/authenticated/audit/show","20","200 OK"
"2023-04-14 10:19:43.035","POST","/authenticated/audit/update","9750","200 OK"
"2023-04-14 10:19:43.701","GET","/authenticated/audit/list-mine","29","200 OK"
"2023-04-14 10:19:54.73","GET","/authenticated/audit/show","21","200 OK"
"2023-04-14 10:19:54.946","GET","/authenticated/audit/show","19","200 OK"
"2023-04-14 10:20:08.634","POST","/authenticated/audit/update","7642","200 OK"
"2023-04-14 10:20:09.23","GET","/authenticated/audit/list-mine","31","200 OK"
"2023-04-14 10:20:26.6","GET","/authenticated/audit/show","21","200 OK"
"2023-04-14 10:20:26.789","GET","/authenticated/audit/show","19","200 OK"
