timestamp,method,feature,time,status
"2023-04-17 12:32:19.553","GET","/authenticated/audit/list-mine","42","200 OK"
"2023-04-17 12:32:21.588","GET","/authenticated/audit/show","18","200 OK"
"2023-04-17 12:32:21.753","GET","/authenticated/audit/show","12","200 OK"
"2023-04-17 12:32:23.885","GET","/authenticated/auditing-record/list","23","200 OK"
"2023-04-17 12:32:25.177","GET","/authenticated/auditing-record/show","11","200 OK"
"2023-04-17 12:32:25.357","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 12:32:50.188","GET","/authenticated/auditing-record/list","15","200 OK"
"2023-04-17 12:32:51.178","GET","/authenticated/auditing-record/show","10","200 OK"
"2023-04-17 12:33:09.494","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 12:33:34.405","GET","/authenticated/auditing-record/show","7","200 OK"
