timestamp,method,feature,time,status
"2023-04-21 17:58:54.633","GET","/authenticated/audit/list-mine","104","200 OK"
"2023-04-21 17:58:57.187","GET","/authenticated/audit/show","32","200 OK"
"2023-04-21 17:58:57.371","GET","/authenticated/audit/show","24","200 OK"
"2023-04-21 17:58:59.925","GET","/authenticated/auditing-record/list","48","200 OK"
"2023-04-21 17:59:01.756","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-21 17:59:01.916","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-21 17:59:05.574","GET","/authenticated/auditing-record/list","32","200 OK"
"2023-04-21 17:59:39.133","GET","/authenticated/auditing-record/show","15","200 OK"
"2023-04-21 17:59:39.305","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-21 17:59:41.275","GET","/authenticated/auditing-record/list","16","200 OK"
"2023-04-21 17:59:42.871","GET","/authenticated/auditing-record/show","32","200 OK"
"2023-04-21 17:59:44.16","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-21 17:59:45.389","GET","/authenticated/auditing-record/create","23","200 OK"
"2023-04-21 17:59:48.528","POST","/authenticated/auditing-record/create","231","200 OK"
"2023-04-21 17:59:52.983","GET","/authenticated/course/list-course","23","200 OK"
"2023-04-21 17:59:56.006","GET","/authenticated/course/show","16","200 OK"
"2023-04-21 17:59:56.166","GET","/authenticated/course/show","16","200 OK"
"2023-04-21 17:59:58.693","GET","/authenticated/audit/list-course","24","200 OK"
"2023-04-21 17:59:58.988","GET","/authenticated/audit/list-course","16","200 OK"
"2023-04-21 18:00:01.211","GET","/authenticated/audit/list-publish","24","200 OK"
"2023-04-21 18:00:02.208","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 18:00:02.384","GET","/authenticated/audit/show","17","200 OK"
"2023-04-21 18:00:14.439","GET","/authenticated/audit/list-publish","16","200 OK"
"2023-04-21 18:00:15.636","GET","/authenticated/audit/show","17","200 OK"
"2023-04-21 18:00:15.835","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 18:00:19.044","GET","/authenticated/auditing-record/list","16","500 INTERNAL_SERVER_ERROR"
"2023-04-21 18:00:21.088","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 18:02:58.241","GET","/authenticated/audit/show","22","200 OK"
"2023-04-21 18:03:02.076","GET","/authenticated/audit/list-publish","16","200 OK"
