timestamp,method,feature,time,status
"2023-04-17 14:42:16.542","GET","/authenticated/audit/list-mine","80","200 OK"
"2023-04-17 14:42:19.169","GET","/authenticated/audit/show","40","200 OK"
"2023-04-17 14:42:19.369","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 14:42:21.779","GET","/authenticated/auditing-record/list","48","200 OK"
"2023-04-17 14:42:23.524","GET","/authenticated/auditing-record/create","32","200 OK"
"2023-04-17 14:42:34.538","POST","/authenticated/auditing-record/create","248","200 OK"
"2023-04-17 14:42:55.466","POST","/authenticated/auditing-record/create","39","200 OK"
"2023-04-17 14:42:57.929","POST","/authenticated/auditing-record/create","29","200 OK"
"2023-04-17 14:43:01.805","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 14:43:03.8","GET","/authenticated/auditing-record/show","24","200 OK"
"2023-04-17 14:43:03.992","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-17 14:43:05.85","POST","/authenticated/audit/delete","16","500 INTERNAL_SERVER_ERROR"
