timestamp,method,feature,time,status
"2023-04-20 11:11:21.78","GET","/authenticated/offer/list","47","200 OK"
"2023-04-20 11:11:24.416","GET","/authenticated/offer/create","6","200 OK"
"2023-04-20 11:12:04.135","POST","/authenticated/offer/create","30457","200 OK"
"2023-04-20 11:12:12.94","POST","/authenticated/offer/create","1961","200 OK"
"2023-04-20 11:12:50.678","POST","/authenticated/offer/create","19432","200 OK"
"2023-04-20 11:12:57.457","GET","/authenticated/offer/list","11","200 OK"
"2023-04-20 11:12:59.012","GET","/authenticated/offer/show","16","200 OK"
"2023-04-20 11:12:59.174","GET","/authenticated/offer/show","7","200 OK"
"2023-04-20 11:13:18.092","POST","/authenticated/offer/create","13572","200 OK"
"2023-04-20 11:13:18.381","GET","/authenticated/offer/list","20","200 OK"
"2023-04-20 11:13:46.662","GET","/authenticated/offer/show","9","200 OK"
"2023-04-20 11:14:03.329","POST","/authenticated/offer/create","14868","200 OK"
"2023-04-20 11:14:03.563","GET","/authenticated/offer/list","9","200 OK"
"2023-04-20 11:14:06.679","GET","/authenticated/offer/show","8","200 OK"
"2023-04-20 11:14:06.841","GET","/authenticated/offer/show","6","200 OK"
"2023-04-20 11:14:29.455","GET","/authenticated/offer/show","7","200 OK"
"2023-04-20 11:14:32.268","POST","/authenticated/offer/delete","13","500 INTERNAL_SERVER_ERROR"
