timestamp,method,feature,time,status
"2023-04-17 13:13:09.321","GET","/authenticated/audit/list-mine","56","200 OK"
"2023-04-17 13:13:11.737","GET","/authenticated/audit/show","19","200 OK"
"2023-04-17 13:13:11.901","GET","/authenticated/audit/show","10","200 OK"
"2023-04-17 13:13:14.444","GET","/authenticated/auditing-record/list","23","200 OK"
"2023-04-17 13:13:15.88","GET","/authenticated/auditing-record/show","11","200 OK"
"2023-04-17 13:13:16.081","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 13:13:31.644","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 13:14:01.28","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 13:14:01.472","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 13:14:06.532","GET","/authenticated/auditing-record/list","12","200 OK"
