timestamp,method,feature,time,status
"2023-04-17 13:59:15.338","GET","/authenticated/audit/list-mine","112","200 OK"
"2023-04-17 13:59:18.981","GET","/authenticated/audit/show","40","200 OK"
"2023-04-17 13:59:19.165","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 13:59:21.999","GET","/authenticated/auditing-record/list","32","200 OK"
"2023-04-17 13:59:33.948","GET","/authenticated/auditing-record/create","9891","200 OK"
"2023-04-17 14:00:20.444","POST","/authenticated/auditing-record/create","19716","200 OK"
"2023-04-17 14:00:53.052","POST","/authenticated/auditing-record/create","9028","200 OK"
"2023-04-17 14:01:11.15","POST","/authenticated/auditing-record/create","9971","200 OK"
"2023-04-17 14:01:36.218","POST","/authenticated/auditing-record/create","13467","200 OK"
"2023-04-17 14:02:09.417","POST","/authenticated/auditing-record/create","5137","200 OK"
"2023-04-17 14:02:28.842","POST","/authenticated/auditing-record/create","5636","200 OK"
"2023-04-17 14:03:14.118","POST","/authenticated/auditing-record/create","24","200 OK"
"2023-04-17 14:03:26.646","POST","/authenticated/auditing-record/create","32","200 OK"
"2023-04-17 14:03:29.413","POST","/authenticated/auditing-record/create","24","200 OK"
