timestamp,method,feature,time,status
"2023-04-16 05:02:48.339","GET","/authenticated/audit/create","564","500 INTERNAL_SERVER_ERROR"
"2023-04-16 05:03:05.639","GET","/authenticated/audit/list-mine","80","200 OK"
"2023-04-16 05:03:08.879","GET","/authenticated/audit/show","48","200 OK"
"2023-04-16 05:03:35.616","GET","/authenticated/auditing-record/list","22790","200 OK"
"2023-04-16 05:04:03.315","GET","/authenticated/auditing-record/create","24","500 INTERNAL_SERVER_ERROR"
"2023-04-16 05:04:27.741","GET","/authenticated/auditing-record/create","32","200 OK"
"2023-04-16 05:04:43.382","GET","/authenticated/auditing-record/list","25417","200 OK"
"2023-04-16 05:06:11.648","GET","/authenticated/audit/list-mine","23","200 OK"
"2023-04-16 05:06:20.848","GET","/authenticated/auditing-record/list","107676","200 OK"
"2023-04-16 05:07:07.54","GET","/authenticated/audit/show","21","200 OK"
"2023-04-16 05:07:07.765","GET","/authenticated/audit/show","17","200 OK"
"2023-04-16 05:07:26.781","GET","/authenticated/auditing-record/list","12765","200 OK"
"2023-04-16 05:07:47.073","GET","/authenticated/auditing-record/create","8","500 INTERNAL_SERVER_ERROR"
"2023-04-16 05:08:16.875","GET","/authenticated/auditing-record/list","23141","200 OK"
"2023-04-16 05:08:49.641","GET","/authenticated/auditing-record/list","4494","200 OK"
"2023-04-16 05:10:00.436","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-16 05:10:02.815","GET","/authenticated/auditing-record/create","30","500 INTERNAL_SERVER_ERROR"
