timestamp,method,feature,time,status
"2023-04-17 09:00:44.166","GET","/authenticated/audit/list-mine","104","200 OK"
"2023-04-17 09:00:50.147","GET","/authenticated/audit/show","40","200 OK"
"2023-04-17 09:00:50.347","GET","/authenticated/audit/show","16","200 OK"
"2023-04-17 09:01:04.659","GET","/authenticated/auditing-record/list","32","200 OK"
"2023-04-17 09:01:07.591","GET","/authenticated/auditing-record/create","48","200 OK"
"2023-04-17 09:01:36.373","GET","/authenticated/auditing-record/create","29","200 OK"
"2023-04-17 09:01:43.659","GET","/authenticated/auditing-record/list","40","200 OK"
"2023-04-17 09:01:46.53","GET","/authenticated/auditing-record/create","24","200 OK"
"2023-04-17 09:01:51.002","GET","/authenticated/auditing-record/list","16","200 OK"
"2023-04-17 09:01:52.8","GET","/authenticated/audit/list-mine","24","200 OK"
"2023-04-17 09:01:54.618","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 09:01:54.802","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 09:01:57.888","GET","/authenticated/auditing-record/list","32","200 OK"
"2023-04-17 09:02:00.39","GET","/authenticated/auditing-record/show","24","200 OK"
"2023-04-17 09:02:00.598","GET","/authenticated/auditing-record/show","24","200 OK"
"2023-04-17 09:02:39.04","GET","/authenticated/auditing-record/show","17","200 OK"
"2023-04-17 09:02:43.999","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 09:02:47.31","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 09:02:49.473","GET","/authenticated/audit/list-mine","25","200 OK"
"2023-04-17 09:02:51.39","GET","/authenticated/audit/show","16","200 OK"
"2023-04-17 09:02:51.63","GET","/authenticated/audit/show","16","200 OK"
"2023-04-17 09:02:54.797","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 09:02:56.297","GET","/authenticated/auditing-record/create","16","200 OK"
"2023-04-17 09:03:12.72","GET","/authenticated/auditing-record/list","24","200 OK"
