timestamp,method,feature,time,status
"2023-04-17 13:51:46.437","GET","/authenticated/audit/list-mine","104","200 OK"
"2023-04-17 13:51:49.841","GET","/authenticated/audit/show","49","200 OK"
"2023-04-17 13:51:50.025","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 13:51:53.1","GET","/authenticated/auditing-record/list","32","200 OK"
"2023-04-17 13:52:00.988","GET","/authenticated/auditing-record/create","5612","200 OK"
"2023-04-17 13:52:26.499","POST","/authenticated/auditing-record/create","5250","200 OK"
"2023-04-17 13:53:02.9","POST","/authenticated/auditing-record/create","4583","200 OK"
"2023-04-17 13:53:26.678","POST","/authenticated/auditing-record/create","4864","200 OK"
"2023-04-17 13:53:36.702","POST","/authenticated/auditing-record/create","24","200 OK"
"2023-04-17 13:54:32.97","POST","/authenticated/auditing-record/create","4969","200 OK"
