timestamp,method,feature,time,status
"2023-04-13 11:12:17.02","GET","/authenticated/audit/list-mine","43","200 OK"
"2023-04-13 11:12:18.492","GET","/authenticated/audit/show","17","200 OK"
"2023-04-13 11:12:18.703","GET","/authenticated/audit/show","11","200 OK"
"2023-04-13 11:12:43.172","GET","/authenticated/auditing-record/list","20","200 OK"
"2023-04-13 11:12:48.217","GET","/authenticated/auditing-record/show","10","200 OK"
"2023-04-13 11:12:48.398","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-13 11:13:21.038","GET","/authenticated/auditing-record/list","14","200 OK"
"2023-04-13 11:14:04.956","GET","/authenticated/course/list-course","0","200 OK"
"2023-04-13 11:14:06.838","GET","/authenticated/course/show","0","200 OK"
"2023-04-13 11:14:07.011","GET","/authenticated/course/show","16","200 OK"
"2023-04-13 11:14:08.809","GET","/authenticated/audit/list-course","8","200 OK"
"2023-04-13 11:14:10.865","GET","/authenticated/course/show","5","200 OK"
"2023-04-13 11:14:12.716","GET","/authenticated/course/list-course","7","200 OK"
"2023-04-13 11:14:29.565","GET","/authenticated/auditor/update","0","200 OK"
