timestamp,method,feature,time,status
"2023-04-21 16:13:58.458","GET","/authenticated/audit/list-mine","80","200 OK"
"2023-04-21 16:14:01.537","GET","/authenticated/audit/show","48","200 OK"
"2023-04-21 16:14:01.713","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 16:14:06.229","GET","/authenticated/auditing-record/list","40","200 OK"
"2023-04-21 16:14:08.29","GET","/authenticated/auditing-record/show","24","200 OK"
"2023-04-21 16:14:08.498","GET","/authenticated/auditing-record/show","16","200 OK"
"2023-04-21 16:14:15.694","GET","/authenticated/course/list-course","24","200 OK"
"2023-04-21 16:14:17.885","GET","/authenticated/course/show","16","200 OK"
"2023-04-21 16:14:18.109","GET","/authenticated/course/show","16","200 OK"
"2023-04-21 16:14:20.924","GET","/authenticated/audit/list-course","16","200 OK"
"2023-04-21 16:14:21.14","GET","/authenticated/audit/list-course","8","200 OK"
"2023-04-21 16:14:25.353","GET","/authenticated/audit/list-publish","24","200 OK"
"2023-04-21 16:14:26.963","GET","/authenticated/audit/show","24","200 OK"
"2023-04-21 16:14:27.187","GET","/authenticated/audit/show","16","200 OK"
"2023-04-21 16:14:32.085","GET","/authenticated/audit/list-publish","24","200 OK"
"2023-04-21 16:14:35.439","GET","/authenticated/audit/list-mine","16","200 OK"
"2023-04-21 16:14:37.103","GET","/authenticated/audit/show","24","200 OK"
"2023-04-21 16:14:37.311","GET","/authenticated/audit/show","24","200 OK"
"2023-04-21 16:14:48.807","GET","/authenticated/audit/list-publish","16","200 OK"
