timestamp,method,feature,time,status
"2023-04-17 18:40:14.329","GET","/authenticated/audit/list-mine","60","200 OK"
"2023-04-17 18:40:16.128","GET","/authenticated/audit/show","18","200 OK"
"2023-04-17 18:40:16.281","GET","/authenticated/audit/show","12","200 OK"
"2023-04-17 18:40:18.205","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 18:40:22.864","GET","/authenticated/auditing-record/show","13","200 OK"
"2023-04-17 18:40:23.045","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 18:40:26.905","GET","/authenticated/auditing-record/list","23","200 OK"
"2023-04-17 18:40:28.76","GET","/authenticated/auditing-record/create","11","200 OK"
"2023-04-17 18:41:01.337","GET","/authenticated/auditing-record/create","13","200 OK"
"2023-04-17 18:41:08.638","GET","/authenticated/auditing-record/list","9","200 OK"
"2023-04-17 18:41:09.93","GET","/authenticated/auditing-record/create","11","200 OK"
"2023-04-17 18:41:26.195","GET","/authenticated/auditing-record/create","9","200 OK"
"2023-04-17 18:41:36.567","GET","/authenticated/auditing-record/list","12","200 OK"
"2023-04-17 18:41:37.548","GET","/authenticated/auditing-record/show","10","200 OK"
"2023-04-17 18:41:37.715","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 18:41:40.566","GET","/authenticated/auditing-record/list","12","200 OK"
"2023-04-17 18:41:42.84","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 18:41:46.314","GET","/authenticated/auditing-record/list","14","200 OK"
"2023-04-17 18:41:48.75","GET","/authenticated/audit/list-mine","8","200 OK"
"2023-04-17 18:41:50.033","GET","/authenticated/audit/create","8","200 OK"
"2023-04-17 18:42:02.552","POST","/authenticated/audit/create","131","200 OK"
"2023-04-17 18:42:02.803","GET","/authenticated/audit/list-mine","12","200 OK"
"2023-04-17 18:42:04.69","GET","/authenticated/audit/show","9","200 OK"
"2023-04-17 18:42:06.758","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 18:42:08.136","GET","/authenticated/auditing-record/create","10","200 OK"
