timestamp,method,feature,time,status
"2023-04-17 16:27:40.479","GET","/authenticated/audit/list-mine","56","200 OK"
"2023-04-17 16:27:42.92","GET","/authenticated/audit/show","19","200 OK"
"2023-04-17 16:27:43.109","GET","/authenticated/audit/show","11","200 OK"
"2023-04-17 16:27:45.239","GET","/authenticated/auditing-record/list","23","200 OK"
"2023-04-17 16:27:49.811","GET","/authenticated/auditing-record/create","13","200 OK"
"2023-04-17 16:28:42.445","POST","/authenticated/auditing-record/create","34917","200 OK"
"2023-04-17 16:29:19.036","POST","/authenticated/auditing-record/create","25330","200 OK"
"2023-04-17 16:29:24.266","GET","/authenticated/auditing-record/list","14","200 OK"
"2023-04-17 16:29:25.763","GET","/authenticated/auditing-record/show","11","200 OK"
"2023-04-17 16:29:25.951","GET","/authenticated/auditing-record/show","11","200 OK"
