timestamp,method,feature,time,status
"2023-04-17 16:41:37.307","GET","/authenticated/audit/list-mine","41","200 OK"
"2023-04-17 16:41:38.805","GET","/authenticated/audit/show","16","200 OK"
"2023-04-17 16:41:38.968","GET","/authenticated/audit/show","13","200 OK"
"2023-04-17 16:41:40.733","GET","/authenticated/auditing-record/list","19","200 OK"
"2023-04-17 16:41:42.064","GET","/authenticated/auditing-record/show","11","200 OK"
"2023-04-17 16:41:42.211","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 16:41:55.137","POST","/authenticated/audit/update","14","500 INTERNAL_SERVER_ERROR"
"2023-04-17 16:43:32.098","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 16:43:34.874","POST","/authenticated/audit/update","7","500 INTERNAL_SERVER_ERROR"
"2023-04-17 16:43:45.253","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 16:43:45.916","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 16:43:46.796","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 16:43:49.42","POST","/authenticated/audit/update","5","500 INTERNAL_SERVER_ERROR"
"2023-04-17 16:44:34.961","GET","/authenticated/auditing-record/show","8","200 OK"
