timestamp,method,feature,time,status
"2023-04-17 17:27:47.16","GET","/authenticated/audit/list-mine","53","200 OK"
"2023-04-17 17:27:48.78","GET","/authenticated/audit/show","24","200 OK"
"2023-04-17 17:27:48.932","GET","/authenticated/audit/show","13","200 OK"
"2023-04-17 17:27:51.536","GET","/authenticated/auditing-record/list","24","200 OK"
"2023-04-17 17:27:52.747","GET","/authenticated/auditing-record/show","12","200 OK"
"2023-04-17 17:27:52.92","GET","/authenticated/auditing-record/show","11","200 OK"
"2023-04-17 17:28:23.311","POST","/authenticated/auditing-record/update","15962","200 OK"
"2023-04-17 17:28:23.598","GET","/authenticated/auditing-record/list","19","200 OK"
"2023-04-17 17:28:38.834","GET","/authenticated/auditing-record/show","11","200 OK"
"2023-04-17 17:28:38.997","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 17:28:48.166","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 17:28:49.399","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 17:28:49.564","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 17:28:55.048","GET","/authenticated/auditing-record/list","12","200 OK"
"2023-04-17 17:28:56.086","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 17:28:56.239","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 17:29:11.221","POST","/authenticated/auditing-record/delete","13612","200 OK"
"2023-04-17 17:29:11.438","GET","/authenticated/auditing-record/list","15","200 OK"
"2023-04-17 17:29:17.815","GET","/authenticated/auditing-record/create","10","200 OK"
"2023-04-17 17:29:26.673","POST","/authenticated/auditing-record/create","59","200 OK"
"2023-04-17 17:29:41.444","POST","/authenticated/auditing-record/create","6533","200 OK"
"2023-04-17 17:29:41.673","GET","/authenticated/auditing-record/list","17","200 OK"
"2023-04-17 17:30:39.403","GET","/authenticated/audit/list-publish","15","200 OK"
"2023-04-17 17:30:44.266","GET","/authenticated/audit/show","9","200 OK"
"2023-04-17 17:30:44.448","GET","/authenticated/audit/show","7","200 OK"
"2023-04-17 17:30:47.152","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 17:30:48.169","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 17:30:48.354","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 17:30:52.316","GET","/authenticated/auditing-record/list","10","200 OK"
"2023-04-17 17:30:54.317","GET","/authenticated/auditing-record/list","11","200 OK"
