timestamp,method,feature,time,status
"2023-04-17 18:07:55.608","GET","/authenticated/audit/list-mine","59","200 OK"
"2023-04-17 18:09:01.751","GET","/authenticated/audit/show","19","200 OK"
"2023-04-17 18:09:01.963","GET","/authenticated/audit/show","13","200 OK"
"2023-04-17 18:09:05.826","GET","/authenticated/auditing-record/list","25","200 OK"
"2023-04-17 18:09:11.512","GET","/authenticated/auditing-record/show","13","200 OK"
"2023-04-17 18:09:11.648","GET","/authenticated/auditing-record/show","9","200 OK"
"2023-04-17 18:09:33.09","GET","/authenticated/auditing-record/list","25","200 OK"
"2023-04-17 18:09:38.125","GET","/authenticated/auditing-record/create","13","200 OK"
"2023-04-17 18:10:06.065","POST","/authenticated/auditing-record/create","133","200 OK"
"2023-04-17 18:10:06.341","GET","/authenticated/auditing-record/list","17","200 OK"
"2023-04-17 18:10:12.025","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 18:10:12.194","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 18:10:20.994","GET","/authenticated/auditing-record/list","12","200 OK"
"2023-04-17 18:10:22.371","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 18:10:22.557","GET","/authenticated/auditing-record/show","8","200 OK"
"2023-04-17 18:10:25.892","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 18:10:27.336","GET","/authenticated/auditing-record/create","15","200 OK"
"2023-04-17 18:10:32.048","GET","/authenticated/auditing-record/list","14","200 OK"
"2023-04-17 18:10:34.75","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 18:10:34.923","GET","/authenticated/auditing-record/show","7","200 OK"
"2023-04-17 18:10:37.691","GET","/authenticated/auditing-record/list","11","200 OK"
"2023-04-17 18:10:38.803","GET","/authenticated/auditing-record/create","8","200 OK"
"2023-04-17 18:11:18.679","GET","/authenticated/auditing-record/create","9","200 OK"
"2023-04-17 18:11:49.661","GET","/authenticated/auditing-record/create","7","200 OK"
"2023-04-17 18:12:04.673","GET","/authenticated/auditing-record/create","8","200 OK"
